,CAN,COMPR,D774781,D81Q1,D82Q1,D841,D84Q2,D872,D891924,D894,D911P,D92Q4,D93Q1,D971P,D98Q1,D993P,DS1,DS2,DS3,DS4,EEN,EER,FDD,GCD,GCN,GCN_YEN,GCR,GDN,GDN_DIS,GDN_DIS_YEN,GDN_YEN,GEN,GEN_YEN,GIN,GIN_OTHER,GIN_OTHER_YEN,GIN_YEN,GIX,GLN,GLN_DIS,GLN_DIS_YEN,GLN_YEN,GON,GPN,GPN_YEN,GRN,GRN_YEN,GSN,GSN_YEN,GYN,GYN_YEN,HEG,HEX,HICP,INFQ,INFT,INN,INN_YEN,ITD,ITN,ITR,KSR,LEN,LFN,LNN,LNT,LPROD,LSL,LSR,LTN,MTD,MTN,MTR,NFA,NFN,NFN_YEN,OGN,OGN_YEN,PCD,PCN,PCR,PYN,PYN_DIS,PYN_DIS_YEN,PYR,S1,S3,SCD,SCN,SCR,SSN,SSN_YEN,STN,STRQ,T931P,TBN,TBR,TDN,TDN_YEN,TFT,TIME,TIN,TIN_YEN,TKN,TKN_YEN,TRN,TRN_FIRMS,TRN_FIRMS_YEN,TRN_OTHER,TRN_OTHER_YEN,TRN_YEN,ULC,ULT,UNN,URT,URX,WIN,WLN,WLR,WRN,XTD,XTN,XTR,YED,YEN,YEN_DIS,YER,YER_DIS,YET,YFD,YFN,YGA,YIN,YIN_DIS,YWD,YWDX,YWR,YWRX
1981Q4,"-4202,7526 ","51,5085 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","1,0925 ","0,8872 ","1183998,1771 ","0,5101 ","103180,5301 ","0,2050 ","202286,9684 ","186062,9480 ","3909,6971 ","0,0078 ","0,3697 ","257401,1006 ","0,5114 ","17618,1703 ","10572,8431 ","0,0210 ","0,0350 ","9,1837 ","-25815,0529 ","0,0000 ","0,0000 ","-0,0513 ","164291,9365 ","-10207,0338 ","-0,0203 ","225920,2288 ","0,5553 ","-4492,3600 ","-0,0089 ","98688,1702 ","0,1961 ",,,"55,8597 ","0,0270 ","0,0313 ","15608,0191 ","0,0310 ","0,5641 ","117793,0864 ","208799,0808 ","12971149,7820 ","94255,1487 ","125778,5921 ","116676,5126 ","117210,4857 ","8,5702 ","115974,1524 ","506919,8081 ","15,1607 ","0,8132 ","149685,2689 ","184059,5947 ","-40728,3831 ","5779,7641 ","0,0115 ","20197,1300 ","0,0401 ","0,5136 ","295253,4404 ","574875,3889 ","386524,3869 ","-23893,9645 ","-0,0475 ","752585,1586 ","-1,0000 ","-1,0000 ","0,2803 ","-2917,7827 ","-10408,1724 ","80664,7210 ","0,1603 ","15,4034 ","0,0095 ","0,0000 ","-9982,5168 ","24385,3167 ","59258,1294 ","0,1177 ","1,3057 ","48,0000 ","45907,6656 ","0,0912 ","1202,5016 ","0,0024 ","87366,3566 ","18690,0812 ","0,0371 ","4365,1001 ","0,0087 ","0,1736 ","0,2931 ","0,2926 ","9102,0794 ","0,0681 ","0,0724 ","293127,1553 ","8021140,7112 ","15617621,1862 ","2,5123 ","0,6702 ","139702,7521 ","208444,9114 ","0,5034 ","503326,7574 ","0,0000 ","999938,5824 ","0,0000 ","1006313,6168 ","0,4574 ","457419,0918 ","0,9937 ","503326,7574 ","0,0000 ","0,6258 ","0,6756 ","69,6180 ","21411,1148 "
1982Q1,"-6806,5863 ","47,7638 ","0,0000 ","0,0000 ","1,0000 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","1,1254 ","0,8538 ","1192526,7767 ","0,5193 ","106788,9113 ","0,2064 ","205633,6426 ","196445,8203 ","3869,6995 ","0,0075 ","0,3796 ","266908,2490 ","0,5158 ","18013,2690 ","11045,7736 ","0,0213 ","0,0348 ","9,3064 ","-26052,6915 ","0,0000 ","0,0000 ","-0,0503 ","171778,7157 ","-9310,4314 ","-0,0180 ","232455,0999 ","0,5598 ","-6651,8994 ","-0,0129 ","100137,0118 ","0,1935 ",,,"57,2423 ","0,0272 ","0,0191 ","16742,2602 ","0,0324 ","0,5775 ","120643,1842 ","208909,0120 ","13050347,2962 ","94301,6080 ","126022,9617 ","116595,5001 ","117355,3399 ","8,6116 ","116077,3244 ","498710,7929 ","14,8211 ","0,8224 ","154987,8987 ","188455,6110 ","-47534,9694 ","3658,1701 ","0,0071 ","21181,2552 ","0,0409 ","0,5235 ","302221,0279 ","577286,1421 ","394764,8488 ","-26205,5237 ","-0,0506 ","754058,3067 ","1,0000 ","0,0000 ","0,2119 ","-1739,1527 ","-8209,0152 ","83587,5278 ","0,1615 ","14,3100 ","0,0068 ","0,0000 ","-10464,7564 ","20451,3842 ","60898,8070 ","0,1177 ","1,3072 ","49,0000 ","46132,5937 ","0,0892 ","1257,7929 ","0,0024 ","90336,5368 ","19397,1234 ","0,0375 ","4584,3748 ","0,0089 ","0,1746 ","0,2983 ","0,2983 ","9427,4616 ","0,0688 ","0,0748 ","299537,9049 ","8274713,2900 ","15805906,5086 ","2,5690 ","0,6918 ","144523,1423 ","208906,9952 ","0,5154 ","517449,2142 ","0,0000 ","1004071,1657 ","0,0000 ","1010682,0247 ","0,4694 ","471316,6206 ","0,9935 ","517449,2142 ","0,0000 ","0,6356 ","0,7011 ","69,4468 ","21495,9794 "
1982Q2,"-2083,3128 ","48,5931 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","1,1293 ","0,8467 ","1192616,5909 ","0,5294 ","108798,7396 ","0,2043 ","205522,8140 ","207511,7294 ","4485,6717 ","0,0084 ","0,3896 ","274826,8034 ","0,5160 ","18441,6830 ","11447,7665 ","0,0215 ","0,0346 ","9,4541 ","-26320,9492 ","0,0000 ","0,0000 ","-0,0494 ","177407,5999 ","-8373,1070 ","-0,0157 ","242071,9435 ","0,5644 ","-4182,2606 ","-0,0079 ","104616,4790 ","0,1964 ",,,"58,5714 ","0,0267 ","0,0265 ","17947,8422 ","0,0337 ","0,5905 ","123265,8227 ","208736,0343 ","13128579,8576 ","94148,0468 ","126028,7720 ","116436,2608 ","117385,4026 ","8,6350 ","115631,9559 ","494940,3936 ","14,5764 ","0,8317 ","155696,8729 ","187194,9315 ","-49618,2821 ","8236,6313 ","0,0155 ","22231,9051 ","0,0417 ","0,5376 ","309416,5895 ","575568,9613 ","403762,4004 ","-32474,9372 ","-0,0610 ","751068,6670 ","0,0000 ","0,0000 ","-0,3862 ","1455,9777 ","-3770,3993 ","86722,2616 ","0,1628 ","14,3787 ","0,0075 ","0,0000 ","-10319,9440 ","19364,2491 ","62879,4209 ","0,1181 ","1,3088 ","50,0000 ","48766,6367 ","0,0916 ","1316,8501 ","0,0025 ","93525,8455 ","20154,8690 ","0,0378 ","4510,0576 ","0,0085 ","0,1756 ","0,3048 ","0,3045 ","9592,5112 ","0,0686 ","0,0761 ","306442,9488 ","8533307,5378 ","15873444,1602 ","2,6319 ","0,7038 ","145376,9289 ","206559,1806 ","0,5297 ","532617,1854 ","0,0000 ","1005421,6594 ","0,0000 ","1014531,4756 ","0,4812 ","483850,5488 ","0,9910 ","532617,1854 ","0,0000 ","0,6413 ","0,7119 ","69,9838 ","21594,3574 "
1982Q3,"-6012,1184 ","47,1167 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","1,1566 ","0,8108 ","1185348,3205 ","0,5418 ","111761,5781 ","0,2065 ","206266,1776 ","215886,0723 ","1792,7915 ","0,0033 ","0,3989 ","280988,6488 ","0,5191 ","18497,2443 ","11057,1021 ","0,0204 ","0,0342 ","9,4625 ","-26326,2056 ","0,0000 ","0,0000 ","-0,0486 ","178913,0071 ","-7351,0718 ","-0,0136 ","247106,1228 ","0,5681 ","-5728,9183 ","-0,0106 ","106032,6598 ","0,1959 ",,,"59,7006 ","0,0250 ","0,0242 ","18975,1338 ","0,0351 ","0,6018 ","124389,1206 ","206703,5986 ","13203997,6576 ","93825,7165 ","126154,4449 ","116123,2803 ","117298,9538 ","8,6120 ","113894,8810 ","491060,4628 ","14,3383 ","0,8627 ","159857,2422 ","185289,3614 ","-55630,4005 ","7220,2282 ","0,0133 ","22811,4533 ","0,0421 ","0,5508 ","315272,6304 ","572413,4700 ","409688,4243 ","-32748,5909 ","-0,0605 ","743836,1278 ","0,0000 ","1,0000 ","-0,7883 ","3058,4643 ","-3879,9308 ","88703,5899 ","0,1639 ","13,3297 ","0,0068 ","0,0000 ","-13232,3466 ","18555,6438 ","63904,8561 ","0,1181 ","1,3105 ","51,0000 ","49730,3697 ","0,0919 ","1400,7388 ","0,0026 ","95510,0671 ","20555,1151 ","0,0380 ","4632,4082 ","0,0086 ","0,1765 ","0,3126 ","0,3102 ","10031,1646 ","0,0702 ","0,0795 ","312606,0700 ","8753753,5719 ","15893439,4384 ","2,6920 ","0,7193 ","146624,8956 ","203845,0052 ","0,5412 ","541249,4468 ","0,0000 ","1000058,9591 ","0,0000 ","1017866,6096 ","0,4915 ","491519,0771 ","0,9825 ","541249,4468 ","0,0000 ","0,6507 ","0,7324 ","69,6790 ","21496,8977 "
1982Q4,"-3931,6523 ","46,5059 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","1,1487 ","0,8295 ","1184453,4286 ","0,5570 ","115217,3743 ","0,2083 ","206844,4313 ","225149,9230 ","2626,6584 ","0,0047 ","0,4071 ","288097,4422 ","0,5209 ","18487,9899 ","10563,5224 ","0,0191 ","0,0334 ","9,6593 ","-26548,7692 ","0,0000 ","0,0000 ","-0,0480 ","182807,3831 ","-6411,0387 ","-0,0116 ","252857,3655 ","0,5704 ","-7726,4598 ","-0,0140 ","107490,9145 ","0,1943 ",,,"60,8467 ","0,0234 ","0,0232 ","20137,7306 ","0,0364 ","0,6121 ","125572,4642 ","205147,2194 ","13277104,9004 ","93593,5236 ","126449,1005 ","115948,4305 ","117363,0840 ","8,6287 ","113262,1480 ","479169,8354 ","13,8225 ","0,8744 ","160863,2689 ","183965,4328 ","-59562,0528 ","4626,2271 ","0,0084 ","23281,0082 ","0,0421 ","0,5637 ","324894,5664 ","576348,1995 ","418466,5940 ","-31781,9290 ","-0,0575 ","742340,7252 ","-1,0000 ","-1,0000 ","0,3375 ","-4013,3150 ","-11890,6274 ","91044,6973 ","0,1646 ","12,5879 ","0,0066 ","0,0000 ","-8557,8793 ","24038,7730 ","64897,7168 ","0,1173 ","1,3124 ","52,0000 ","51158,8346 ","0,0925 ","1537,8954 ","0,0028 ","97928,9453 ","20937,2131 ","0,0379 ","4824,6665 ","0,0087 ","0,1771 ","0,3190 ","0,3161 ","10500,6699 ","0,0719 ","0,0830 ","319146,9928 ","8968073,3598 ","15908954,6854 ","2,7525 ","0,7322 ","152305,3896 ","208004,2058 ","0,5528 ","553113,2105 ","0,0000 ","1000487,9958 ","0,0000 ","1022043,5695 ","0,5017 ","501954,3759 ","0,9789 ","553113,2105 ","0,0000 ","0,6587 ","0,7419 ","69,9537 ","21464,1634 "
1983Q1,"1476,8041 ","43,4846 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","1,1264 ","0,8759 ","1191257,4699 ","0,5643 ","118088,4012 ","0,2077 ","209251,9340 ","236059,6163 ","4176,7954 ","0,0073 ","0,4151 ","295544,3419 ","0,5198 ","18583,8856 ","10102,9066 ","0,0178 ","0,0327 ","9,8778 ","-26931,5917 ","0,0000 ","0,0000 ","-0,0474 ","191587,4327 ","-5471,0335 ","-0,0096 ","260400,3575 ","0,5726 ","-8146,4078 ","-0,0143 ","109941,9934 ","0,1933 ",,,"62,0835 ","0,0228 ","0,0173 ","21460,5582 ","0,0377 ","0,6209 ","128404,9385 ","206809,2749 ","13351143,1263 ","93328,3858 ","126588,0267 ","115690,8164 ","117285,8112 ","8,7055 ","113790,7471 ","465099,2860 ","13,1755 ","0,8720 ","160549,1149 ","184108,0814 ","-58085,2487 ","6909,7126 ","0,0122 ","23901,6930 ","0,0420 ","0,5736 ","332459,3081 ","579631,6599 ","427514,4101 ","-38073,5196 ","-0,0670 ","745357,0442 ","1,0000 ","0,0000 ","0,3482 ","-4899,5288 ","-14070,5494 ","93996,6841 ","0,1653 ","11,8688 ","0,0056 ","0,0000 ","-5432,9086 ","25527,0691 ","66539,3794 ","0,1170 ","1,3146 ","53,0000 ","52819,7017 ","0,0929 ","1689,2157 ","0,0030 ","101001,0689 ","21453,6836 ","0,0377 ","4853,8377 ","0,0085 ","0,1776 ","0,3219 ","0,3205 ","10897,2103 ","0,0735 ","0,0861 ","324213,0761 ","9175688,1646 ","15997504,7552 ","2,8024 ","0,7399 ","155116,2064 ","209635,1505 ","0,5646 ","568620,2104 ","0,0000 ","1007149,3886 ","0,0000 ","1025576,5346 ","0,5121 ","515800,5088 ","0,9820 ","568620,2104 ","0,0000 ","0,6656 ","0,7439 ","70,5983 ","21611,4665 "
1983Q2,"1250,5677 ","45,1731 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","1,1750 ","0,8240 ","1199751,8739 ","0,5763 ","120763,5634 ","0,2071 ","209537,5229 ","246736,1444 ","3864,9320 ","0,0066 ","0,4232 ","303059,0038 ","0,5198 ","18624,7513 ","10416,2563 ","0,0179 ","0,0319 ","10,0041 ","-27246,3841 ","0,0000 ","0,0000 ","-0,0467 ","197762,8593 ","-4468,2936 ","-0,0077 ","266153,7186 ","0,5749 ","-9706,6651 ","-0,0166 ","111056,8983 ","0,1905 ",,,"63,1541 ","0,0206 ","0,0205 ","22778,0905 ","0,0391 ","0,6325 ","130892,4226 ","206954,5394 ","13424586,2345 ","93117,9782 ","126679,4818 ","115580,0881 ","117275,1402 ","8,7709 ","114264,8752 ","456650,7321 ","13,0793 ","0,8859 ","164782,7167 ","186012,3581 ","-56834,6810 ","6233,0858 ","0,0107 ","24475,5075 ","0,0420 ","0,5855 ","339347,5589 ","579614,1477 ","437044,1178 ","-41196,0936 ","-0,0707 ","746482,3225 ","0,0000 ","0,0000 ","0,3500 ","-2957,0029 ","-8448,5539 ","96788,9403 ","0,1660 ","11,8300 ","0,0078 ","0,0000 ","-4982,5181 ","26081,8596 ","67468,0902 ","0,1157 ","1,3169 ","54,0000 ","53652,6655 ","0,0920 ","1842,3876 ","0,0032 ","103896,7055 ","21926,1274 ","0,0376 ","4653,5093 ","0,0080 ","0,1782 ","0,3272 ","0,3268 ","11099,3937 ","0,0742 ","0,0876 ","331648,4991 ","9420750,4966 ","16090878,2965 ","2,8694 ","0,7534 ","159800,1986 ","212094,2177 ","0,5752 ","583064,0239 ","0,0000 ","1013739,5158 ","0,0000 ","1029661,8525 ","0,5222 ","529411,3584 ","0,9845 ","583064,0239 ","0,0000 ","0,6673 ","0,7655 ","71,3999 ","21789,2820 "
1983Q3,"657,3278 ","46,7433 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","1,2251 ","0,7671 ","1202689,7545 ","0,5907 ","124183,8061 ","0,2078 ","210214,7396 ","257447,3056 ","3781,3704 ","0,0063 ","0,4308 ","311338,1687 ","0,5210 ","18796,5581 ","10386,6535 ","0,0174 ","0,0315 ","10,0625 ","-27719,1633 ","0,0000 ","0,0000 ","-0,0464 ","201893,5371 ","-3776,7594 ","-0,0063 ","272934,7581 ","0,5760 ","-11114,7256 ","-0,0186 ","113069,0806 ","0,1892 ",,,"64,2109 ","0,0207 ","0,0228 ","23942,4039 ","0,0401 ","0,6465 ","134185,8787 ","207554,3165 ","13497894,6887 ","92957,9377 ","126625,1602 ","115465,1764 ","117183,9808 ","8,8024 ","113964,8000 ","448236,1872 ","13,2133 ","0,9189 ","171209,3662 ","186316,5715 ","-56177,3533 ","5876,6062 ","0,0098 ","24979,8033 ","0,0418 ","0,5990 ","346568,3327 ","578584,6974 ","444552,8148 ","-45871,5658 ","-0,0768 ","742166,6425 ","0,0000 ","1,0000 ","0,2498 ","-2101,8841 ","-8414,5449 ","99167,5755 ","0,1659 ","12,2005 ","0,0085 ","0,0000 ","-5219,2784 ","28433,9744 ","69022,1311 ","0,1155 ","1,3195 ","55,0000 ","55143,4446 ","0,0923 ","1894,5266 ","0,0032 ","106316,9715 ","22727,2769 ","0,0380 ","4984,4986 ","0,0083 ","0,1779 ","0,3351 ","0,3345 ","11159,9837 ","0,0746 ","0,0881 ","340579,8734 ","9700131,7012 ","16194058,2445 ","2,9496 ","0,7729 ","165990,0878 ","214750,5459 ","0,5880 ","597616,8550 ","0,0000 ","1016373,1830 ","0,0000 ","1033483,3400 ","0,5337 ","542473,4104 ","0,9834 ","597616,8550 ","0,0000 ","0,6760 ","0,7946 ","72,3163 ","21904,4669 "
1983Q4,"-834,6300 ","45,4640 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","1,2458 ","0,7593 ","1216160,4366 ","0,5994 ","126801,3856 ","0,2058 ","211553,3424 ","269811,1765 ","5225,3328 ","0,0085 ","0,4379 ","320341,6915 ","0,5199 ","19242,7521 ","11096,6513 ","0,0180 ","0,0312 ","10,1024 ","-28554,1526 ","0,0000 ","0,0000 ","-0,0463 ","213342,8498 ","-3476,7754 ","-0,0056 ","281064,4641 ","0,5759 ","-10779,2054 ","-0,0175 ","116022,1802 ","0,1883 ",,,"65,3186 ","0,0203 ","0,0232 ","25077,3771 ","0,0407 ","0,6583 ","135499,4347 ","205836,5284 ","13568752,2702 ","93016,3810 ","126857,7000 ","115441,5946 ","117223,4284 ","8,9005 ","115217,9727 ","444770,9872 ","13,2038 ","0,9466 ","178602,9805 ","188671,8197 ","-57011,9833 ","4029,5030 ","0,0065 ","25563,7055 ","0,0415 ","0,6130 ","357698,9878 ","583493,1912 ","454443,3420 ","-49722,7233 ","-0,0807 ","741306,5311 ","-1,0000 ","-1,0000 ","-0,2952 ","1023,0674 ","-3465,2000 ","101699,6056 ","0,1651 ","12,1511 ","0,0088 ","0,0000 ","-4864,1330 ","30070,7549 ","71612,3714 ","0,1162 ","1,3224 ","56,0000 ","56293,6135 ","0,0914 ","1841,3814 ","0,0030 ","108865,4780 ","24053,7867 ","0,0390 ","5204,2607 ","0,0084 ","0,1767 ","0,3373 ","0,3389 ","11416,1054 ","0,0759 ","0,0900 ","346522,2793 ","9954360,9307 ","16237959,9150 ","3,0017 ","0,7943 ","173738,8475 ","218742,5746 ","0,5997 ","616158,7425 ","0,0000 ","1027488,6170 ","0,0000 ","1038169,9090 ","0,5449 ","559865,1290 ","0,9897 ","616158,7425 ","0,0000 ","0,6823 ","0,8161 ","73,1763 ","22134,7426 "
1984Q1,"-209,6146 ","46,1891 ","0,0000 ","0,0000 ","0,0000 ","1,0000 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","1,2527 ","0,7572 ","1229889,2716 ","0,6082 ","129021,8412 ","0,2040 ","212144,5015 ","281536,7891 ","4401,4338 ","0,0070 ","0,4452 ","328311,9803 ","0,5191 ","19620,5358 ","11480,0356 ","0,0182 ","0,0310 ","10,0508 ","-29296,7150 ","0,0000 ","0,0000 ","-0,0463 ","220777,2785 ","-3144,4792 ","-0,0050 ","288442,1024 ","0,5761 ","-10545,8933 ","-0,0167 ","118475,9479 ","0,1873 ",,,"66,4899 ","0,0194 ","0,0162 ","26152,2358 ","0,0414 ","0,6647 ","137722,7833 ","207209,0533 ","13640273,8008 ","92885,9953 ","126964,4651 ","115273,5221 ","117135,5718 ","8,9901 ","116019,6099 ","436221,5644 ","12,6917 ","0,9698 ","187732,6591 ","193572,9657 ","-57221,5978 ","934,8326 ","0,0015 ","26056,1826 ","0,0412 ","0,6230 ","366779,5239 ","588708,3371 ","465093,6384 ","-49774,5504 ","-0,0787 ","746509,7822 ","1,0000 ","0,0000 ","-0,0035 ","29,6030 ","-8549,4229 ","103878,8581 ","0,1643 ","11,4147 ","0,0079 ","0,0000 ","-1144,4471 ","36803,8369 ","73701,6526 ","0,1165 ","1,3254 ","57,0000 ","57693,5188 ","0,0912 ","1776,5867 ","0,0028 ","111027,8133 ","25335,3036 ","0,0401 ","5674,2150 ","0,0090 ","0,1756 ","0,3415 ","0,3451 ","11690,9430 ","0,0774 ","0,0921 ","353938,5069 ","10135018,1987 ","16267455,8473 ","3,0704 ","0,8099 ","186588,2119 ","230376,8026 ","0,6102 ","632409,3042 ","0,0000 ","1036316,3059 ","0,0000 ","1042278,8983 ","0,5546 ","574715,7854 ","0,9943 ","632409,3042 ","0,0000 ","0,6865 ","0,8296 ","74,0148 ","22263,8523 "
1984Q2,"-2438,7472 ","46,1570 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","1,0000 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","1,2451 ","0,7609 ","1225049,3582 ","0,6169 ","131636,7595 ","0,2061 ","213396,6462 ","288897,9462 ","-31,3773 ","0,0000 ","0,4523 ","333585,6707 ","0,5223 ","19680,3760 ","12405,4600 ","0,0194 ","0,0308 ","9,8725 ","-29570,1375 ","0,0000 ","0,0000 ","-0,0463 ","224948,5607 ","-2748,9103 ","-0,0043 ","292307,2919 ","0,5762 ","-10872,4597 ","-0,0170 ","120764,2997 ","0,1891 ",,,"67,3734 ","0,0185 ","0,0153 ","26821,2272 ","0,0420 ","0,6741 ","136384,6364 ","202321,9506 ","13706193,0134 ","92898,2533 ","126949,7087 ","115169,5761 ","117036,9517 ","8,9557 ","114233,6338 ","432144,2021 ","12,5447 ","0,9730 ","188399,5061 ","193630,1307 ","-59660,3450 ","968,5642 ","0,0015 ","26126,1436 ","0,0409 ","0,6327 ","371222,1641 ","586764,1631 ","467791,6791 ","-51111,8643 ","-0,0800 ","739404,6468 ","0,0000 ","0,0000 ","-0,7022 ","2863,0303 ","-4077,3622 ","104380,4155 ","0,1634 ","10,8418 ","0,0076 ","0,0000 ","-3407,3114 ","33013,8298 ","75049,1805 ","0,1175 ","1,3287 ","58,0000 ","58840,4604 ","0,0921 ","1679,9169 ","0,0026 ","111391,7733 ","26231,1750 ","0,0411 ","5418,8998 ","0,0085 ","0,1744 ","0,3441 ","0,3446 ","11780,1326 ","0,0781 ","0,0928 ","354910,2577 ","10335236,1499 ","16336164,1021 ","3,0816 ","0,8162 ","184992,1947 ","226643,9605 ","0,6192 ","638699,2789 ","0,0000 ","1031419,2275 ","0,0000 ","1046515,0282 ","0,5622 ","579858,8185 ","0,9856 ","638699,2789 ","0,0000 ","0,6986 ","0,8373 ","74,3843 ","22293,4132 "
1984Q3,"-2472,8364 ","43,3765 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","0,0000 ","1,2789 ","0,7113 ","1239120,4637 ","0,6289 ","134788,8481 ","0,2056 ","214338,0555 ","301678,1619 ","5154,8664 ","0,0079 ","0,4601 ","343022,8981 ","0,5232 ","20235,2904 ","13676,9584 ","0,0209 ","0,0309 ","9,9774 ","-30501,3973 ","0,0000 ","0,0000 ","-0,0465 ","232988,6382 ","-2696,6179 ","-0,0041 ","300197,3985 ","0,5769 ","-10588,4501 ","-0,0161 ","124200,3980 ","0,1894 ",,,"68,0580 ","0,0169 ","0,0158 ","27804,7795 ","0,0424 ","0,6844 ","140346,1880 ","205053,6541 ","13774184,7373 ","93052,3762 ","127165,4181 ","115320,4641 ","117171,5194 ","9,0362 ","115329,8612 ","430056,8138 ","12,2175 ","0,9981 ","196699,8464 ","197067,3431 ","-62133,1814 ","-476,1622 ","-0,0007 ","26998,7343 ","0,0412 ","0,6428 ","377874,1620 ","587899,4809 ","476727,5284 ","-54244,8994 ","-0,0827 ","741696,2965 ","0,0000 ","1,0000 ","-2,2212 ","4636,4641 ","-2087,3883 ","107035,7031 ","0,1633 ","10,3981 ","0,0081 ","0,0000 ","-1996,6741 ","36849,3184 ","77248,7854 ","0,1178 ","1,3321 ","59,0000 ","60210,1474 ","0,0918 ","1675,1993 ","0,0026 ","113990,0835 ","27028,8290 ","0,0412 ","5498,1092 ","0,0084 ","0,1739 ","0,3478 ","0,3501 ","11844,9540 ","0,0786 ","0,0931 ","362450,2025 ","10572133,0977 ","16448204,6825 ","3,1430 ","0,8324 ","194703,1723 ","233916,6615 ","0,6292 ","655648,9880 ","0,0000 ","1042053,1206 ","0,0000 ","1051994,2236 ","0,5714 ","595438,8406 ","0,9906 ","655648,9880 ","0,0000 ","0,7018 ","0,8578 ","75,0242 ","22461,1995 "
